snapped_at,price,market_cap,total_volume
2023-12-23 00:00:00 UTC,3.363071014097623,3379765805.7106824,530240622.99694407
2023-12-24 00:00:00 UTC,3.8939489657916617,3942922346.1682878,448883604.19477546
2023-12-25 00:00:00 UTC,3.8071865230160955,3843869526.9677715,517223225.0548935
2023-12-26 00:00:00 UTC,4.252703837212196,4294362346.936946,589900374.9258125
2023-12-27 00:00:00 UTC,4.301049223849556,4335408619.892672,697973536.8710345
2023-12-28 00:00:00 UTC,4.089891178104164,4125149509.1201706,389824866.4794786
2023-12-29 00:00:00 UTC,3.7704801022559877,3828350714.9593735,381772427.38775104
2023-12-30 00:00:00 UTC,3.6172116117083095,3660830985.9450393,344927601.4451701
2023-12-31 00:00:00 UTC,3.674086479842281,3725434846.57785,216551592.4632074
2024-01-01 00:00:00 UTC,3.6542583396598722,3712795430.452934,228203096.31918788
2024-01-02 00:00:00 UTC,3.803028617389033,3857551670.361926,221272075.27020785
2024-01-03 00:00:00 UTC,3.930075578247149,3969543708.894373,666326152.436715
2024-01-04 00:00:00 UTC,3.766012711247368,3809963031.2898383,530653159.34568876
2024-01-05 00:00:00 UTC,3.914524626004788,3966483668.7547016,357112513.07999265
2024-01-06 00:00:00 UTC,3.532050718971058,3578657137.2586474,268216847.25445426
2024-01-07 00:00:00 UTC,3.4717576192688058,3518558295.647381,292782013.4608746
2024-01-08 00:00:00 UTC,3.198391108808909,3234030670.311878,178864306.0176548
2024-01-09 00:00:00 UTC,3.402967482915687,3455817992.982965,306492568.79407483
2024-01-10 00:00:00 UTC,3.2099530287496836,3246512892.4808745,295567435.95422304
2024-01-11 00:00:00 UTC,3.580465230725089,3619863718.4059134,301390720.14227456
2024-01-12 00:00:00 UTC,3.6192184367481004,3670734122.966956,394101438.72444236
2024-01-13 00:00:00 UTC,3.454010893861743,3496369607.6210127,290006518.8650933
2024-01-14 00:00:00 UTC,3.4052249765982068,3450641963.159819,150451594.3196915
2024-01-15 00:00:00 UTC,3.3162471087191547,3373130864.503635,160610018.14846975
2024-01-16 00:00:00 UTC,3.3049641283964104,3354737201.2532706,152656114.27612475
2024-01-17 00:00:00 UTC,3.235939270177424,3289720113.7616067,172912192.54784057
2024-01-18 00:00:00 UTC,3.293226977313875,3381527733.360147,181255138.42013738
2024-01-19 00:00:00 UTC,3.0726386208369596,3159079756.707757,197050328.11487532
2024-01-20 00:00:00 UTC,2.9996326936894846,3082827935.1206594,188646061.10009167
2024-01-21 00:00:00 UTC,2.95084541508977,3034252646.9109573,106448511.46965308
2024-01-22 00:00:00 UTC,2.920117477974771,3018370101.22002,102769748.00772107
2024-01-23 00:00:00 UTC,2.6439636797548003,2712573996.201498,219136584.59758937
2024-01-24 00:00:00 UTC,2.6482844661795726,2711420747.7238116,215385831.9264834
2024-01-25 00:00:00 UTC,2.679919161876613,2761654956.435331,214245516.03048888
2024-01-26 00:00:00 UTC,2.698132025562484,2773930209.5970144,143718067.0126022
2024-01-27 00:00:00 UTC,2.9217033357452284,3002637760.567045,279366721.042695
2024-01-28 00:00:00 UTC,2.908709629467878,2988857940.2865276,146985911.72696456
2024-01-29 00:00:00 UTC,2.88128785878354,2972386454.8983665,224910220.9918375
2024-01-30 00:00:00 UTC,3.0071871043975196,3101713686.0245695,180477563.47708943
2024-01-31 00:00:00 UTC,3.0078945817064753,3096715687.893925,302444222.53476363
2024-02-01 00:00:00 UTC,2.820829413612736,2907005500.921479,214051257.52621228
2024-02-02 00:00:00 UTC,2.851925377994672,2940951585.146965,165535029.66932815
